component_1,component_2,cluster
2.1816715872245886,1.0221186635468793,0
1.7627732322438907,2.201592835736981,0
2.289721448018186,-1.2410582013635436,1
2.197071433032716,2.405998494369184,0
2.3520547048102998,-0.13072224540569227,2
2.313898751919301,-0.5964164902951349,1
3.090556634285883,-2.2427858356219263,1
2.2221913397564896,1.917755778696537,0
2.67510488717607,0.31609197116582266,2
2.109196257288953,0.8956936253624038,0
3.0990897475193075,-2.3747134916612676,1
2.4142392409343048,2.3230276316555236,0
3.032694530734425,-2.273162997624389,1
2.791472086769803,-0.16840930823097,2
3.112425209208644,-2.3391644056960565,1
2.024494603996011,1.8993910966001022,0
3.1145584875170003,-2.3721463197058923,1
3.1012751083675685,0.0022828060343559053,2
2.426508192782233,1.985688781625636,0
2.8151407444538483,-2.5008320917632254,1
2.129114753324189,1.446999060276576,0
2.0291241189329967,1.9447941404166376,0
2.289274428164105,1.9768666141850522,0
2.0261589655449006,1.3805663452156751,0
2.4057010751842056,1.696504131124113,0
2.7882403596267786,-2.54976821561284,1
1.9042762638376238,3.8690296464756058,0
2.43385371154961,1.0240886847258277,3
2.8151407444538483,-2.5008320917632254,1
2.299532662411499,1.6997510256433757,0
2.2639979194452895,1.1555204032300732,0
2.437062079757305,1.908944010791823,0
2.1468938437324354,2.2837191656698153,0
2.715653598834165,0.24352055814608636,2
1.9085904912454967,1.5965504448228611,0
2.4318341641357444,1.8790217956406878,0
2.780470683090563,-1.748197591748949,1
2.072272286942604,1.6099513576321707,0
3.0044277560786328,-2.049692723313371,1
1.6291010057109108,1.5978583255373529,0
2.040700731175557,2.212389288039971,0
1.7893079944207795,2.0444781761278414,0
2.0012989825262424,1.3980227153318618,0
2.9256336185117258,0.5313830502126565,2
2.1328121709162007,2.123411281534334,0
2.7306281331075333,-1.0810701171824553,1
2.5678613930934024,0.579342085047025,2
3.108158652591932,-2.2732005776763864,1
2.9000340130707776,0.7006865889433076,2
2.144706005488141,1.5849289295520494,0
2.1442333420880346,2.752427340637341,3
2.3451822866221645,1.2662947474327007,0
1.747377044841225,0.9261479345916922,0
2.0009262683317157,1.8827320722465966,0
2.120329345766136,1.817656079863733,0
2.7609796882598663,-2.495240909398242,1
2.2907240798659743,2.5274278494282387,0
2.755759822889199,-1.835612021278185,1
2.3568300460980423,1.9446737800610703,0
2.8472181022209924,0.32505549452673554,2
2.7689145533086075,0.5008257057214239,2
2.7814509134531087,-2.477140286797101,1
2.3416353093130255,1.22879916199509,0
2.8120292434504335,-0.8047809292714387,2
2.1268405649594397,2.6712880438413906,0
2.7765073289308195,-2.368367688558746,1
3.090556634285883,-2.2427858356219263,1
1.5195053647046428,1.5788517946060197,0
2.3173702143985464,2.2981794306610794,0
2.3827367540527185,2.097187268851595,0
2.897204126617043,0.8519791507749721,2
2.767438423858195,-2.4698806025436277,1
1.7632935717267846,1.5118005325751962,0
3.1198916832878907,-2.45460110473048,1
3.0041106289726,-2.154957656093964,1
2.029077605856896,1.7740618846723386,0
2.1137308365062997,2.1445113527167488,0
2.1944774905175275,2.2566224561508843,0
2.703252202640911,-2.1414839584944834,1
2.437967182266136,-2.5064320081967724,1
2.291303247857508,3.7159266605511116,0
3.1001563866734854,-2.391204448666185,1
2.150345143672047,2.2842372880782116,0
3.093756551748417,-2.2922587066366793,1
2.8920468884036246,0.08772427226944399,2
2.2569130167133507,1.1695401244630996,0
2.304545956432273,1.9287344513451479,0
2.193253033727749,3.531870506240047,4
2.0611512043773472,2.5770393304489696,3
2.1845730909306647,2.423420419532572,0
2.174860320800663,2.8920986367184267,0
1.498663639881299,1.9975658643589176,0
2.7227606193286147,0.6088636928766252,2
2.122174858543292,2.4630852751517875,0
2.706616303103478,-2.3743865599803526,1
2.165454816081167,0.6035764435995988,2
2.2202681025682858,2.1231817231583174,0
1.9316678901274347,1.5912209657088225,0
2.3480008466034015,2.107570985283717,0
2.0820596815265375,0.7578509466164569,0
2.419269410873919,-0.09466676765378042,2
2.1836664506261108,1.3185115374146736,0
2.298110451465764,2.030600893258447,0
3.0776742573655467,-0.03980572431422845,2
3.1156251266711785,-2.38863727671081,1
2.849239806137194,-0.2858125498840969,2
2.063484137265695,2.271527321358516,0
1.5305459597170585,0.7153110778088918,0
2.336554966750779,1.3346461679262185,0
2.1604109722966305,2.332124609740411,0
1.444963856192462,0.7765105324301009,0
2.2047159636315348,1.5550259807312443,0
2.913970223899521,0.29556688376663853,2
1.61230746656202,1.5004737748425057,0
1.4805347463159648,1.9029402174905887,0
2.313237846139645,0.200846040655322,0
2.1500663195763683,2.987280856841771,0
1.6366765544592998,0.3113111955046659,0
3.084881977165719,-0.42412129099560714,2
2.1754078824979004,2.115589089305924,0
1.5529567460807159,1.0619961324578588,0
1.9035356474441882,0.010147110850081955,0
2.063223125083709,0.5726879920908737,0
1.5454486889420644,0.889934376295688,0
2.994665866368634,-1.9745764835142232,1
2.326849951486053,1.7859774807333832,0
2.8511071478473897,-0.6292173013538052,1
2.2065777333267,2.0014973143964965,0
2.1597129324417637,-1.862829830825486,1
2.238946865072,2.074136983402988,3
2.6708147384880467,-0.032827173324067455,2
3.0980231083651293,-2.35822253465635,1
2.7741943039768886,0.9218420777837357,2
2.3131260030374587,3.2412439389727896,0
3.092689912594239,-2.2757677496317616,1
1.976143394142695,1.1765521909919956,0
1.6850006171324294,0.44750669179394914,0
2.1085019508196354,1.561853253258808,0
2.2420443162922026,1.1712114466334151,2
2.5992016141997767,0.6533193182632391,2
3.0980231083651293,-2.35822253465635,1
2.165409974303643,1.708074686381876,0
2.685650184334862,-2.1110692164400233,1
2.72901023105456,-2.3358849416620515,1
2.6377839752226513,0.4264755054007744,2
2.907820064333804,0.6499188058392109,2
2.024126367943212,2.639321372774287,0
2.4296463436747904,1.591639013085111,0
2.243133646898131,1.4530598555417533,0
2.3564250179053405,-1.3856351748573104,1
2.2466269985917124,1.8186947133247067,0
2.342295012922029,1.82081532215686,0
1.80591621599271,1.5954747660540671,0
2.4412664765585714,-2.44037974164012,1
2.7405538254569337,0.3255244741644975,2
3.1134918483628224,-2.3556553627009746,1
2.2463727982501904,2.5648704920881764,3
2.1157553891827665,-0.11371364147952949,2
1.9954074980723977,2.2082581764386466,0
3.1156251266711785,-2.38863727671081,1
2.024901827879877,0.9089500396236551,3
1.9191203052885557,1.6549423694844656,0
2.766386235178797,-2.5119791935288633,1
2.7169292734293933,0.44492257882954317,2
1.6404689575759288,1.8777826570032081,0
2.722751616933129,0.7556085595156218,2
2.3414651462749703,0.05780102394640419,0
2.435127912087749,2.0007009567808134,0
2.242593541624773,2.2763477540319776,0
2.7466122493606093,-2.366299683716511,1
2.5374123471530345,0.7284688821591442,2
1.7013391491597705,2.027532987386959,0
2.1027556917759456,2.1347252555532643,0
1.445671843746174,1.3305196633788023,0
2.7807819703120216,-1.9799631815414271,1
1.663259339667723,1.8263977783054623,0
2.201270489122527,1.7950544920634197,0
3.1156251266711785,-2.38863727671081,1
2.725359754487562,-0.8255746089987673,2
2.187414068534896,2.3542558329876218,0
2.6904433410912802,-1.071175917339295,1
3.110291930900288,-2.3061824916862217,1
1.9963846654107178,1.8258771185814076,0
2.452591690117572,-1.8820698279809154,1
2.376624669827926,2.3807292210844144,0
1.9985948002600298,1.7582775412074882,0
2.374575368193764,-2.495871484076479,1
1.7990175675256033,2.240635052513036,0
2.115069130739142,1.013967094489717,0
3.1145584875170003,-2.3721463197058923,1
2.401011100557435,-1.6606504733001575,1
2.757231818368826,-2.4630813256387016,1
2.122764297925885,-0.2268371020853142,2
2.449799589791996,-2.572307397679461,1
2.4073567056118224,2.1303935953233273,0
3.108158652591932,-2.2732005776763864,1
3.093756551748417,-2.2922587066366793,1
2.341560173632291,2.4275570975685015,3
2.0666939846843198,2.2956545817689697,0
2.193166115683366,1.2953985982519187,0
3.029427610332077,0.2733963461347976,2
2.1782018034880872,-0.1427059443103223,2
2.766178409576392,0.33914688180979413,2
2.5343432923503255,0.5477581979140512,2
2.83536475866293,0.5602016135704544,2
2.056051433375092,3.0660177415519705,0
2.7215437569753136,-2.220448242627628,1
2.436464128102659,-2.6078564836446714,1
2.885487905077262,-2.087896447711566,1
1.4332760712604744,2.113896566496206,0
1.9494077356933734,1.0588549468915702,0
3.1198916832878907,-2.45460110473048,1
1.954009129361637,1.1351666419177173,0
2.5281110059259424,1.3486550190259163,0
2.740901913474658,-2.4449164582934717,1
2.427192436727997,-0.9866644059404021,1
1.7755765948424538,1.6916795800761002,0
2.504266562244815,1.4082788065621232,0
2.865119712443392,0.030670760407801395,2
2.3186520286467083,-0.019891159026373034,2
2.4324216703303256,-0.37033859623100274,1
2.754135315454775,-2.355242521279634,1
2.2087825726831363,0.9153983008693888,0
2.629100906981936,0.9058220560263552,0
2.3194762764333214,1.9789580438781385,0
3.096956469210951,-2.3417315776514323,1
1.9397442179545066,0.7018918811632959,0
2.116626975980808,1.425656645821332,0
2.1087266655683585,1.9116435867679424,3
2.170950100734407,1.427783377043729,0
3.092689912594239,-2.2757677496317616,1
2.72901023105456,-2.3358849416620515,1
2.126418061617096,-2.128427532115824,1
2.5430545443613624,0.2007003294126089,2
1.6108036384091446,1.2103466397397105,0
1.4243937379145735,1.8267962160371822,0
2.3254583733815584,0.6793012338169924,2
2.440132247106355,2.077321483846884,0
2.087464528889352,1.5276422900628863,0
3.1070920134377538,-2.2567096206714687,1
1.6615749037229486,0.7521218350927524,0
3.118825044133713,-2.4381101477255624,1
2.742345692743897,-2.300335855696841,1
1.4218602428175495,2.1414706573254962,0
2.3595956553415514,2.0632800090659646,0
3.108158652591932,-2.2732005776763864,1
3.091623273440061,-2.259276792626844,1
2.7962229045291283,0.9066097248727545,3
2.20452171452624,0.7351004739928788,2
1.9826389516722462,1.8450334188945567,0
2.8212922973097223,0.39820049579125216,2
2.781263322521084,0.14100364535088108,2
3.0980231083651293,-2.35822253465635,1
3.1022896649818414,-2.4241863626760205,1
2.5584691834864444,0.26388688424191065,2
2.29702688072709,3.300158766827861,3
3.116691765825357,-2.4051282337157276,1
2.675876946692339,0.1861357845049883,2
3.1070920134377538,-2.2567096206714687,1
2.8108741878371357,-2.434868263743555,1
2.903089923383311,-2.1183111897660254,1
2.1195201300382007,1.6122954750294265,0
3.108158652591932,-2.2732005776763864,1
3.118825044133713,-2.4381101477255624,1
2.560376519959454,0.583636351934263,2
2.387046232580825,-0.30793664912196195,0
2.491229244817677,-1.0643673250928165,1
2.0808337128470558,0.7337420666715991,0
2.3968025912640902,1.8097175492130868,0
2.3590706046183163,1.6238702746618656,0
2.162316312999406,1.8751285981009447,0
2.0103059813404625,1.8825461853518002,0
2.9119426502137413,0.4864704529898948,2
2.732705572841633,0.13441560558510351,2
2.161828877860523,-0.13561719573709322,0
2.462750503993885,0.4814502437146805,0
2.7209647245691255,0.5688448095766662,2
2.507964966861432,-1.978376767743015,1
2.921254649369854,0.703001557206213,2
2.3695954990797525,1.417098615694727,0
1.8950604384452558,2.794232937828997,0
3.0238459255870054,-2.218354312158259,1
2.705659962375775,0.6209633328292704,2
2.213980677614072,2.5675520409635695,0
3.112425209208644,-2.3391644056960565,1
2.389392201366545,1.7631829039086477,0
2.7132259991428724,-2.4155710841906375,1
1.920142566295004,2.295010791481185,0
2.6559292729234536,-2.1168711669945055,1
2.8542045918058396,-0.043706418216546805,2
2.2487891201815637,0.9286261055463665,0
1.6383643606601836,1.7360112122197653,0
2.4224984422684432,-2.508999180152148,1
2.640206363343208,-1.1446207679535072,1
2.141937842753714,1.5164090220782473,0
2.163361502970772,1.046577732074955,0
2.493224321775758,-2.02980829821143,1
2.885647053478556,0.18667001429894967,2
2.525207034489075,-0.3659419448740092,2
2.643550955958544,0.030082682348841205,0
2.9217495280627284,0.5959230132974572,2
1.9774894414253252,1.2246415885825084,0
2.874915210047472,0.25217282733167257,2
2.9815617745086556,0.5765185253946394,2
2.6314934465175903,-1.2688579401680442,1
2.7466122493606093,-2.366299683716511,1
2.8994765673815914,0.8183189486357888,2
2.331078713640734,2.531983112466789,0
1.7219520581716798,0.6586759486117105,0
2.068827298621683,-0.39108510285300424,2
2.911834466627599,1.526901669844328,0
3.095889830056773,-2.3252406206465146,1
2.8076742703746014,-2.385395392728802,1
2.094498922291184,1.9132486711415888,0
3.091623273440061,-2.259276792626844,1
1.7505707511139663,-2.2005303191870746,1
1.4223157188674502,1.9084155296987406,0
2.27617005248927,0.5185620182083097,2
2.392749426827657,2.416906842072628,0
2.3787670475757583,2.9761199733385473,0
3.0874242643224057,0.21331904260113632,2
2.780640634807758,0.718820839282115,2
2.424774304444119,1.7603242095841467,0
1.7393382750576856,-0.34808346458317707,0
2.4029174098067347,1.892208756183472,0
2.7498121668231437,-2.415772554731264,1
2.866574010259953,0.35959307862252843,2
2.661440302808565,-1.149424610731595,1
3.000771617182663,1.2511618174107089,0
2.203438445058597,1.284132424377853,0
3.0294946132718907,-2.223690126609636,1
2.3830142325944452,-0.08990812039541844,2
2.0909976211242816,1.9477826393409536,0
2.408229166271361,-1.1871435851343046,1
1.6985516710806723,1.1072019898521142,0
1.9709465856203787,2.5603150180044127,0
2.276318981364083,1.3585643991738032,0
1.7348875647541633,2.130436978837415,0
3.094823190902595,-2.308749663641597,1
3.1177584049795346,-2.421619190720645,1
2.3148620065974375,-2.157025326912923,1
2.0767041108243807,-1.2127827465296652,1
2.7679153150241347,-2.3607460814035255,1
1.55058686426532,0.938624717263696,0
2.1651977913166434,-0.064162190847517,2
2.1434821075910535,1.3098514738828644,0
2.1929074861510327,1.8093437826418615,0
2.82183711742117,-0.6266062825026639,2
2.151129951961275,0.8207165846869738,0
2.1205849048466985,0.9021194224295118,0
3.1113585700544664,-2.3226734486911393,1
2.8130676779438684,0.3761689222621464,2
2.7830969384528723,-2.5101246150651084,1
2.0215407552995144,1.5829938181997472,0
1.8011194519500566,1.9129050681932274,0
2.2601612301983653,1.5220285276508974,0
1.9369299258326687,1.1224262809487722,2
2.4732896337861288,-0.06685048165577138,2
1.8616889969148644,2.0669515201702713,0
2.0725204746607284,1.766523259737061,0
1.4153777314725327,1.909208981518344,0
1.9398061914872329,1.1765279152385377,0
2.4220924234937473,1.2397432663258046,0
2.1159695767007327,2.55600454350305,0
2.804298386978173,-1.8687102333386614,1
2.2148949404965244,1.24416680496485,3
2.8936807952532946,-0.8607228483652025,1
2.1389983602404667,2.3449551404382696,0
2.5333031437460627,0.255369213012524,2
2.169074044020866,-1.5547668867999205,1
1.8804772996672854,1.544863538496397,0
1.6381453275864035,1.494644513320066,0
3.023492874546383,-0.047141589193130704,2
2.398401377306007,2.0790285571733143,0
2.4152998474597522,1.9106445087883897,0
2.9875186635158855,0.3518028836172925,2
1.957957547260493,2.061831522085581,0
2.7710408824201553,0.8672394523263738,2
3.116691765825357,-2.4051282337157276,1
2.7179054978047366,-0.08720034260200564,2
2.2840080347664307,1.7372919782671463,0
2.0350210593605604,2.12777558518025,0
2.7122598409290735,-2.358388656521856,1
1.9995741280486514,2.5996516403312238,0
2.1459270238673773,2.4807936724466266,0
2.927082723833619,0.513468228272869,2
3.001797430666638,0.21822874581781493,2
2.1471705726114796,-0.33770030008874274,0
2.2174535837555904,0.955634017520607,0
1.7629885083478953,1.4331203849459355,0
1.7812202259839074,1.4149373587582263,0
2.8361809726969427,0.657499282025489,2
2.4835052915542586,-0.388962217082664,1
1.998335324570091,-0.46100384953238144,2
2.8814648454222773,-0.6487873716114917,1
2.4307416686437544,1.9766622026187237,0
2.3295957213560903,1.2511155546496906,0
1.2226025687030173,1.5656680288100118,0
2.070527094380893,2.0762798961484683,0
3.0035459387422865,0.12092957134018253,2
3.094823190902595,-2.308749663641597,1
2.435828076285874,2.329659593812006,0
2.42699044866965,-2.439975126630681,1
2.029608774547446,2.1365831025706665,0
2.1943328774757793,2.349286150652978,0
1.0366345310106562,1.7344986365893718,0
1.5836042546799578,2.111647323486638,0
1.3603057634320037,1.043680837759014,0
3.0385191084531527,0.5701112331246592,2
2.0545624578455133,2.607744363380561,0
2.7041237757363596,-0.20948595151912938,2
3.1145584875170003,-2.3721463197058923,1
3.112425209208644,-2.3391644056960565,1
3.093756551748417,-2.2922587066366793,1
2.413891977886978,-2.4427880250067737,1
1.8473497179874692,1.4911968177521626,0
2.159961396086742,1.9443651356967766,0
2.099998146534498,-1.2434523656181,1
3.116691765825357,-2.4051282337157276,1
2.8014845726008435,1.048513068561617,2
2.4092698295142907,0.38518948024386396,2
1.9907653256597793,1.99189009087493,0
2.5083621281197908,-0.08393063296205591,2
3.0766076182113684,-0.023314767309310896,2
3.1001563866734854,-2.391204448666185,1
2.809805732092571,-1.9600128608575025,1
2.1064846028604336,3.342097265090906,0
2.3421959480871717,2.345706514794077,0
1.6489480201226967,1.043125788900809,0
1.3627509867006333,1.6871847007820309,0
1.4926936953080971,0.7083682917728162,0
1.9066837094138989,1.8440507018132568,0
2.069189815502723,2.002287122458296,0
1.934662004773361,0.936042860828823,0
3.1156251266711785,-2.38863727671081,1
2.320917415812761,2.0436333489959972,0
2.184029113768256,1.7785595185942307,0
1.8196912638558425,1.6087118165995906,0
3.1113585700544664,-2.3226734486911393,1
2.8304019436351915,-1.0120152874371442,1
1.4671595626136267,1.905490766556352,0
2.1287855496615786,0.7563222589189443,0
2.7150720919173765,0.6686472185698372,2
3.031627891580247,-2.2566720406194714,1
1.739783920560573,2.293637445999898,0
2.0957476165557387,2.179657770305584,0
2.079351091662787,1.9301942670707048,0
2.1372541152231594,2.1710051849730525,3
2.6224911185262427,0.5960288111474268,2
3.093756551748417,-2.2922587066366793,1
1.9317947331922474,1.196736215137378,0
2.039069937877457,2.239094259003044,0
2.3914425394075125,-0.05115258082306477,2
2.258695969356569,1.1804177624529377,0
2.4346358324226793,-0.8487151212797285,2
2.2498120452626766,2.09914576843651,0
2.433858046960491,-2.633466531883162,1
2.0499000161478893,-1.2419977287028234,1
2.769944974274509,-2.479252156553003,1
3.0451061939977966,0.25619515645413193,2
2.7268231264259097,-0.1322433147750983,2
2.987892376926762,-2.0357689382638284,1
1.4076924779835824,1.9896069159121534,0
3.120958322442069,-2.4710920617353977,1
2.465236846733968,-0.05183282212678205,2
3.0428300749612274,-2.1881410406444255,1
0.9093716462918036,1.2234045077000155,0
2.706616303103478,-2.3743865599803526,1
2.377220489564738,1.7802797149139855,0
3.1033563041360197,-2.440677319680938,1
3.104422943290198,-2.457168276685856,1
3.020646008124471,-2.168881441143506,1
2.2281752956220067,0.019611909647546,2
3.1220249615962468,-2.4875830187403154,1
2.1578488620253284,-0.3665617578925242,2
1.7870643592908566,1.1912522491271418,0
2.1588145897618967,1.9484365031047783,0
1.8410977375889008,1.8861510852286485,0
3.034827809042781,-2.306144911634224,1
2.1152352951718676,-1.0846718999134268,2
1.8239292466398571,2.1433387761888825,0
2.6828440488629797,0.43629784392943227,2
3.112425209208644,-2.3391644056960565,1
3.096956469210951,-2.3417315776514323,1
2.7845814346785507,1.6665488705457132,2
1.3314220027643073,1.544179109845537,0
1.9734257761205278,2.036793442228727,0
1.8789502998606356,1.8019434085186783,0
3.0380277265053155,-2.355617782648977,1
2.947382010221613,0.31972591158087676,2
2.8378455328138,-0.08954246678309023,2
2.8238166397806967,0.609650755893343,2
2.125994369502051,0.11408861716802696,2
2.2373037469394994,1.9577109264966317,0
2.173466768752076,1.7735323632595184,0
1.9896071529995376,1.7992704662402506,0
2.8589613180776348,0.3230538581210338,2
2.0555634591078027,1.472261950198668,0
2.7798488589496446,1.6429208802330453,2
3.043178003638835,0.5671310549690523,2
2.102289572660876,2.400267905724555,0
2.951415712541459,1.1560218816048746,0
2.60626194455903,-0.19890042495407273,0
2.06100453233077,1.767529368396959,0
1.2164443218379866,1.2312255393714753,0
2.190829938197665,0.028214924593459312,0
3.0380277265053155,-2.355617782648977,1
2.667143206222986,0.15129689003773944,2
2.3422666857670484,1.7041979080684442,0
2.282231047046059,0.38945929066827206,0
2.741279053589719,-2.2838448986919233,1
2.7655450458091138,-2.360500354982808,1
2.940819554226437,0.25012359795826766,2
2.3310631069726333,1.5057257460239495,0
2.8325950903613095,-0.39027818111050105,2
2.8358625090747003,0.3449828271863685,2
1.8993701996845405,2.2729198576297667,0
3.1070920134377538,-2.2567096206714687,1
2.5592851368706317,0.6054812361346186,2
2.017078902312886,2.051317708977661,0
3.095889830056773,-2.3252406206465146,1
2.882987353307079,0.1303300277825869,2
3.093756551748417,-2.2922587066366793,1
2.3572986525958277,1.7292005643345068,0
2.688304108457924,-0.22020393503823393,2
3.020646008124471,-2.168881441143506,1
3.096956469210951,-2.3417315776514323,1
2.261712347423993,2.2043646191826083,0
3.095889830056773,-2.3252406206465146,1
1.6615677328883784,1.8525721416450316,0
2.271612157182409,2.006571459111171,3
2.3012351128360136,2.4121243428518864,3
1.8751507594126706,0.9389053773786968,0
3.095889830056773,-2.3252406206465146,1
1.2605088762572245,1.7413946041910844,0
3.1031249249155666,0.657958156531476,2
1.700386263952007,1.730246486479788,0
2.7169617084446065,-2.2316033851811685,1
2.077878575615182,0.21223103246951155,0
3.095889830056773,-2.3252406206465146,1
2.8734766077981893,0.14381034164777168,2
2.2370520897902706,1.8879770633122146,0
2.4225786687324815,-1.2386102350638972,1
2.38263711149572,2.248566148214306,0
2.390284718825656,2.0426357875928685,0
2.15246234432239,1.8432338512905915,0
2.78009079909163,-1.9595596016701244,1
2.064658031386307,2.106705904668187,0
2.142576371699697,1.8563437012661383,0
2.853497624283957,0.2798553444868548,2
2.1641037058935413,2.9743453261420947,0
2.109749933502328,2.090693968139681,0
2.638020571080683,0.45038907278698015,2
2.7893069987809564,-2.5662591726177575,1
1.9417402760088678,1.9948975316941002,0
1.8417725898741002,1.0934646746792749,0
3.108158652591932,-2.2732005776763864,1
3.1145584875170003,-2.3721463197058923,1
2.7401031171462473,0.7298277701429375,2
2.6707516607585315,-1.3028200725273746,1
2.753012084285678,-2.465245425746017,1
3.0294946132718907,-2.223690126609636,1
2.0527330637075503,1.9911276890030714,0
2.7871737204726004,-2.533277258607922,1
2.3473049415147553,1.7144158863126218,0
2.890130991738511,0.5934754235027189,2
2.7722552227888877,-2.3609934085292292,1
0.9939316843899428,1.6757693808305003,0
2.03042089042736,2.4263091276282465,0
2.796472086993621,-2.4539263927038477,1
3.023094778346822,-2.1247443845801306,1
2.0720191039140574,0.4328155183668372,2
2.202063407851223,2.5057834828009886,0
1.641652648488314,1.105875137362702,0
2.259746283791244,0.6187771360985259,0
2.8965278028956454,0.635558310317677,2
2.5737064139108936,0.9662560829477265,2
1.8511718402333919,1.0710216752293298,0
2.285658076402937,-0.7770138100753043,1
2.386209149815559,0.15454610603739521,2
2.0600969517194683,-0.005475446114701243,2
3.0375123502499317,-1.0678210441595457,1
2.126407710280542,2.168916360792162,0
3.1001563866734854,-2.391204448666185,1
3.0460299924237617,-2.237613911659178,1
3.1001563866734854,-2.391204448666185,1
2.000404096403676,1.1305832230255548,0
2.462592525000036,-0.19844972036069478,0
2.0970450766191466,-1.2825855031086228,1
2.4249905422099767,-2.45978118617137,1
2.030058655655603,1.7628199476321766,0
2.920586262800633,0.4127688170477463,2
2.464718700641996,-1.8713616883884465,1
2.3959703728468176,2.048845321800058,0
2.6914572575931537,0.7144167416323339,2
2.778655057713956,-2.459939150558735,1
2.317153330949071,0.3187642179720191,2
2.81986477563353,0.1103007715119027,2
3.0287353178299576,0.5948641361470436,2
2.2594952838016242,2.015791443443103,0
2.402681965745426,1.9940830025954122,0
2.3478975691354855,-0.1431366608120162,3
1.4928852524200589,1.019102657742615,0
2.358464958230177,1.7189803596298405,0
2.179603140242977,3.1054783716523326,0
2.471701628960111,-0.03850111931778046,0
3.112425209208644,-2.3391644056960565,1
2.769571702166551,-2.5028625165534626,1
2.2545649856186216,2.2806826375166294,0
2.3534105268912517,2.1232091581146273,0
2.229032395894689,0.8798218563116634,0
2.386396624271742,-2.423184718968473,1
1.2156375780822015,2.125049357165889,0
2.2604986859397624,0.6532540452196477,0
2.3030590690096657,2.4806156221074085,0
2.0057054871137225,2.1752206178268128,0
1.6443483270673576,1.0796326078305216,0
2.769811602425826,-2.4264641830024787,1
2.3336751133863154,1.213079221714456,0
2.671569805110264,0.2988908226629433,2
2.987892376926762,-2.0357689382638284,1
3.1001563866734854,-2.391204448666185,1
2.125749063086627,0.736729853854563,0
3.1134918483628224,-2.3556553627009746,1
2.9189029118597056,-1.8911516737268597,1
1.7818913583017295,1.5849401908870622,0
2.724743674437848,-2.269921113642381,1
3.0545631056571865,-2.369541567698519,1
2.777588418559778,-2.4434481935538175,1
2.7731719337743934,0.834739391764128,2
2.892033139631988,-0.7591685628851117,2
3.095889830056773,-2.3252406206465146,1
1.7362084736371945,0.6264653302953525,0
2.0327061396082677,1.6096408322557294,0
2.4367023668979195,1.9812602983698175,0
2.8824132142723333,0.6790695040703552,3
2.283638632942834,1.933131885650926,0
3.1145584875170003,-2.3721463197058923,1
2.5601606310663896,0.60138884510923,0
3.1156251266711785,-2.38863727671081,1
3.1220249615962468,-2.4875830187403154,1
2.2597316565134884,1.9643492707424903,0
2.419201255406646,-1.695425674796084,1
2.320455114215311,1.912068717045055,0
2.137861126062255,2.2640370565447014,0
2.7131518645455266,0.9040271725598803,2
2.7890056129143743,-2.338489693669424,1
2.1657372442091787,1.6236537745924173,0
2.300536197605438,1.9108545692888756,0
2.3894004272156906,2.1432002695934615,0
1.9986407284550496,0.31588978109906407,0
1.753124008096108,1.1629945257198857,0
2.3654436164163024,1.9936373729186667,0
1.9842695349829436,1.1699897103754178,0
2.4073763149655796,2.1581532666010728,0
2.8664475487033507,0.48350724038746706,2
1.9661651557735274,1.162354591166752,0
2.034101067740286,2.526389130363594,0
2.462911462866793,1.9211731737123043,0
3.0284279741177125,-2.2071991696047184,1
1.9000646684313736,1.5592251875311183,0
2.714175457918908,-1.7138190107621567,1
2.634576196553685,0.4193024569002178,2
2.755409501582311,-2.4455223119627716,1
2.4942191270727627,0.02932040930822241,2
2.816421206429923,0.47403601642849813,2
2.3980507524883015,1.8170095159331883,0
1.792298599609741,2.117773044919251,0
2.086798820461676,-1.976747281468085,1
2.4613315414047245,0.4730454716915407,2
2.7603452218869062,-2.330833543508744,1
2.323890569182828,2.6871894596599195,0
1.5159115646512935,2.0119832181068924,0
2.1580974715796613,2.228248780820293,0
2.2921198574477644,1.315410639753151,0
2.2609187110199787,-0.6803636817919008,2
2.073482371772443,1.9005851383538075,0
2.838547810552258,-0.3403100636439098,2
3.035894448196959,-2.3226358686391415,1
2.8304019436351915,-1.0120152874371442,1
1.6480073676727605,1.1370940515151235,0
3.0980231083651293,-2.35822253465635,1
2.5438411408075825,0.5975601369838054,2
3.1220249615962468,-2.4875830187403154,1
3.10922529174611,-2.289691534681304,1
2.358654631444393,1.6516890895166072,0
3.025756434653335,0.15148900258302547,2
1.9711272556970103,1.1888262548145458,0
2.772700558366519,-2.460514153683326,1
2.796472086993621,-2.4539263927038477,1
3.035636707694206,0.4390423274889983,2
2.4246942389616,0.6221226224941301,0
2.312944461771079,2.5044183792141306,3
2.175991745492097,-0.22923354279023142,2
2.0944599140428166,2.129599265299549,0
3.1198916832878907,-2.45460110473048,1
2.428362870299432,2.0583780406837464,0
1.896026698730568,-0.20281728342620003,0
3.094823190902595,-2.308749663641597,1
2.804814835210468,-0.7615262736102246,2
2.339764041147335,1.9794222119803748,0
2.6056900444122464,-2.022905760287549,1
2.120859477396804,1.7787727215160891,0
2.363848720565879,2.220373592807144,0
2.134156451327469,2.1419742461540014,0
2.0298693077663508,1.7577029941282416,0
3.108158652591932,-2.2732005776763864,1
2.801741039984707,0.07778950024134143,2
2.505043382937316,-2.1119278066115066,1
2.207355636012656,1.6126832834594036,0
2.782907163855888,-2.467313430588252,1
2.1301830632946284,-2.1375152935069552,1
